3.63889, 5.7689, -15.2793, 31.6609, -6.33115, 17.8621, 
4.3632, 5.85677, -15.8253, 31.9054, -6.65083, 17.9487, 
4.41538, 5.65347, -16.2906, 32.2757, -5.92236, 18.2164, 
5.14853, 6.07652, -16.5771, 32.6276, -5.82046, 18.4756, 
4.58982, 6.51198, -16.9645, 32.9313, -5.39848, 18.7547, 
4.39083, 6.74041, -17.4423, 33.4196, -5.05922, 19.326, 
4.22787, 7.44888, -17.7958, 33.7336, -4.56153, 19.3427, 
4.3775, 8.0736, -18.3119, 34.0307, -4.08052, 19.3779, 
3.70493, 8.58927, -18.7289, 33.8127, -4.0234, 19.6168, 
2.97253, 9.16275, -18.8324, 34.035, -3.94967, 19.3539, 
2.92705, 9.36249, -19.2913, 33.7419, -3.15436, 19.5244, 
3.3436, 10.0061, -19.7969, 33.809, -2.95886, 19.1869, 
3.51625, 10.1811, -20.2885, 33.2362, -2.51801, 19.6057, 
3.67861, 10.2807, -20.6431, 33.4204, -1.92707, 20.2801, 
3.20436, 10.6727, -20.6739, 33.022, -1.69832, 20.9199, 
2.46924, 10.9789, -20.8056, 33.2776, -1.25986, 20.6185, 
2.46332, 10.7521, -20.5053, 33.867, -0.701523, 21.0648, 
1.83946, 11.2065, -20.7644, 33.9702, -0.229216, 20.7431, 
1.96404, 11.5057, -21.4567, 34.2943, 0.159639, 20.3439, 
2.41884, 11.9364, -21.9731, 33.8844, 0.574715, 20.369, 
2.73251, 12.2152, -22.1919, 34.2729, 1.18481, 20.8719, 
2.881, 12.3589, -22.6082, 34.5912, 2.00968, 20.8245, 
3.08222, 12.2221, -23.0407, 34.9667, 2.57175, 21.3693, 
2.71284, 11.8035, -23.4973, 35.0952, 3.06416, 21.8393, 
2.74252, 11.5434, -23.7818, 35.1847, 3.80404, 22.3826, 
2.55444, 11.1217, -24.0089, 35.6656, 4.39037, 22.7827, 
2.72273, 10.7685, -24.8877, 35.4673, 4.47975, 22.9479, 
2.81922, 10.8551, -25.33, 35.8291, 5.19812, 22.5728, 
3.09675, 10.9733, -25.6763, 36.1807, 5.83206, 23.0862, 
3.14867, 11.5188, -26.0749, 36.5133, 6.48431, 23.1558, 
3.41929, 11.5145, -26.5109, 36.0972, 7.08992, 23.5993, 
3.94214, 11.7503, -26.623, 35.4465, 7.55342, 23.7417, 
4.7175, 12.1654, -26.8079, 35.1804, 7.90002, 23.7041, 
4.22467, 12.6071, -27.218, 35.3005, 8.49175, 23.5328, 
3.72827, 12.7342, -27.6663, 35.7746, 9.04363, 23.4487, 
